generation_id,base_meter,form,generated_word_count,candidate_train_docs,nearest_train_id,nearest_train_source_index,nearest_train_base_meter,nearest_train_form,train_normalized_exact,train_word5_jaccard,train_char5_jaccard,train_shared_word8_count,train_shared_word13_count,train_max_copied_word_span,reference_normalized_exact,reference_word5_jaccard,reference_char5_jaccard,reference_shared_word8_count,reference_shared_word13_count,reference_max_copied_word_span,train_copy_flag,train_copy_flag_reasons,reference_copy_flag,reference_copy_flag_reasons
shaer_test_000209,البسيط,تام,32,0,,,,,False,0.0,0.0,0,0,0,False,0.018182,0.152778,0,0,5,False,,False,
shaer_test_000210,الخفيف,تام,71,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.047714,0,0,3,False,,False,
shaer_test_000211,الطويل,تام,75,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.022847,0,0,2,False,,False,
shaer_test_000212,الطويل,تام,41,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.009259,0,0,2,False,,False,
shaer_test_000213,الطويل,تام,30,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.008333,0,0,1,False,,False,
shaer_test_000214,الوافر,تام,20,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.06383,0,0,2,False,,False,
shaer_test_000215,السريع,تام,112,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.011538,0,0,2,False,,False,
shaer_test_000216,البسيط,تام,22,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.038961,0,0,1,False,,False,
shaer_test_000217,الطويل,تام,176,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.013322,0,0,2,False,,False,
shaer_test_000218,البسيط,تام,84,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.091892,0,0,4,False,,False,
shaer_test_000219,الرمل,تام,38,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.02682,0,0,2,False,,False,
shaer_test_000220,الطويل,تام,24,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.08805,0,0,3,False,,False,
shaer_test_000221,الوافر,تام,10,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.015152,0,0,1,False,,False,
shaer_test_000222,الوافر,تام,27,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.035176,0,0,1,False,,False,
shaer_test_000223,الطويل,تام,25,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.0,0,0,1,False,,False,
shaer_test_000224,الكامل,أحذ,16,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.046875,0,0,1,False,,False,
shaer_test_000225,الوافر,تام,26,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.062176,0,0,2,False,,False,
shaer_test_000226,الطويل,تام,20,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.161538,0,0,3,False,,False,
shaer_test_000227,الطويل,تام,65,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.002083,0,0,1,False,,False,
shaer_test_000228,البسيط,تام,10,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.0,0,0,0,False,,False,
shaer_test_000229,الطويل,تام,32,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.020325,0,0,1,False,,False,
shaer_test_000230,البسيط,تام,53,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.023377,0,0,3,False,,False,
shaer_test_000231,الرمل,مجزوء,17,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.0,0,0,1,False,,False,
shaer_test_000232,البسيط,تام,214,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.017356,0,0,3,False,,False,
shaer_test_000233,الخفيف,مجزوء,98,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.037705,0,0,2,False,,False,
shaer_test_000234,الرجز,مجزوء,19,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.065217,0,0,2,False,,False,
shaer_test_000235,الكامل,مجزوء,16,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.131313,0,0,1,False,,False,
shaer_test_000236,الخفيف,تام,22,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.0,0,0,1,False,,False,
shaer_test_000237,البسيط,مخلع,136,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.005056,0,0,1,False,,False,
shaer_test_000238,الخفيف,تام,167,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.029144,0,0,2,False,,False,
shaer_test_000239,الطويل,تام,76,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.031359,0,0,2,False,,False,
shaer_test_000240,المجتث,تام,13,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.0,0,0,1,False,,False,
shaer_test_000241,الكامل,مجزوء,71,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.038462,0,0,2,False,,False,
shaer_test_000242,المتقارب,تام,37,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.051852,0,0,1,False,,False,
shaer_test_000243,الكامل,تام,212,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.022209,0,0,3,False,,False,
shaer_test_000244,الطويل,تام,56,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.015228,0,0,1,False,,False,
shaer_test_000245,الطويل,تام,21,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.089655,0,0,1,False,,False,
shaer_test_000246,البسيط,تام,52,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.030303,0,0,2,False,,False,
shaer_test_000247,الطويل,تام,18,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.038462,0,0,2,False,,False,
shaer_test_000248,البسيط,تام,61,2,77684,69442,البسيط,تام,False,0.012821,0.028777,0,0,5,False,0.0,0.028011,0,0,2,False,,False,
shaer_test_000249,الطويل,تام,150,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.014313,0,0,3,False,,False,
shaer_test_000250,الطويل,تام,76,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.013559,0,0,2,False,,False,
shaer_test_000251,البسيط,تام,42,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.011494,0,0,1,False,,False,
shaer_test_000252,الكامل,تام,30,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.012766,0,0,1,False,,False,
shaer_test_000253,الطويل,تام,229,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.002882,0,0,2,False,,False,
shaer_test_000254,الخفيف,تام,30,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.128342,0,0,1,False,,False,
shaer_test_000255,البسيط,تام,48,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.04142,0,0,2,False,,False,
shaer_test_000256,البسيط,تام,36,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.054622,0,0,3,False,,False,
shaer_test_000257,المنسرح,تام,34,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.084677,0,0,4,False,,False,
shaer_test_000258,الرمل,تام,21,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.007812,0,0,1,False,,False,
shaer_test_000259,الطويل,تام,11,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.0,0,0,0,False,,False,
shaer_test_000260,الطويل,تام,130,13,17293,15392,الطويل,تام,False,0.007605,0.025024,0,0,6,False,0.0,0.029381,0,0,3,False,,False,
shaer_test_000261,الطويل,تام,18,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.050955,0,0,1,False,,False,
shaer_test_000262,الوافر,تام,34,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.01087,0,0,1,False,,False,
shaer_test_000263,السريع,تام,177,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.029977,0,0,2,False,,False,
shaer_test_000264,الكامل,تام,15,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.084746,0,0,3,False,,False,
shaer_test_000265,الوافر,تام,21,0,,,,,False,0.0,0.0,0,0,0,False,0.032258,0.125984,0,0,5,False,,False,
shaer_test_000266,الوافر,تام,18,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.014706,0,0,1,False,,False,
shaer_test_000267,السريع,تام,16,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.082645,0,0,2,False,,False,
shaer_test_000268,الرمل,تام,70,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.010482,0,0,2,False,,False,
shaer_test_000269,الوافر,تام,110,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.012642,0,0,2,False,,False,
shaer_test_000270,الوافر,تام,48,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.095522,0,0,3,False,,False,
shaer_test_000271,الكامل,تام,102,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.046954,0,0,3,False,,False,
shaer_test_000272,البسيط,تام,164,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.012223,0,0,2,False,,False,
shaer_test_000273,البسيط,تام,55,0,,,,,False,0.0,0.0,0,0,0,False,0.010204,0.08399,0,0,5,False,,False,
shaer_test_000274,الطويل,تام,100,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.014946,0,0,1,False,,False,
shaer_test_000275,الطويل,تام,103,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.02551,0,0,2,False,,False,
shaer_test_000276,الطويل,تام,244,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.008078,0,0,2,False,,False,
shaer_test_000277,الطويل,تام,131,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.021164,0,0,4,False,,False,
shaer_test_000278,الوافر,تام,122,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.011249,0,0,1,False,,False,
shaer_test_000279,البسيط,تام,56,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.011765,0,0,1,False,,False,
shaer_test_000280,الوافر,تام,85,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.015949,0,0,1,False,,False,
shaer_test_000281,الخفيف,تام,16,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.036765,0,0,1,False,,False,
shaer_test_000282,الرجز,تام,99,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.026816,0,0,1,False,,False,
shaer_test_000283,الخفيف,تام,112,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.012195,0,0,2,False,,False,
shaer_test_000284,المجتث,تام,34,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.044715,0,0,2,False,,False,
shaer_test_000285,الكامل,تام,21,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.092715,0,0,2,False,,False,
shaer_test_000286,الطويل,تام,143,3,82189,73504,الطويل,تام,False,0.006024,0.025797,0,0,5,False,0.0,0.009217,0,0,2,False,,False,
shaer_test_000287,الرجز,تام,17,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.043796,0,0,1,False,,False,
shaer_test_000288,الطويل,تام,22,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.006536,0,0,1,False,,False,
shaer_test_000289,الطويل,تام,91,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.020344,0,0,1,False,,False,
shaer_test_000290,الرجز,تام,8,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.309524,0,0,4,False,,False,
shaer_test_000291,المتقارب,تام,28,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.016484,0,0,1,False,,False,
shaer_test_000292,الهزج,تام,13,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.05,0,0,1,False,,False,
shaer_test_000293,الوافر,تام,99,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.032727,0,0,1,False,,False,
shaer_test_000294,الطويل,تام,32,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.068493,0,0,2,False,,False,
shaer_test_000295,الوافر,تام,27,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.050251,0,0,1,False,,False,
shaer_test_000296,الكامل,تام,27,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.090452,0,0,2,False,,False,
shaer_test_000297,الرجز,تام,8,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.0,0,0,1,False,,False,
shaer_test_000298,الكامل,تام,10,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.087719,0,0,2,False,,False,
shaer_test_000299,الطويل,تام,9,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.029412,0,0,2,False,,False,
shaer_test_000300,الخفيف,تام,141,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.014423,0,0,1,False,,False,
shaer_test_000301,الخفيف,تام,164,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.028571,0,0,2,False,,False,
shaer_test_000302,الرمل,مجزوء,101,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.013002,0,0,1,False,,False,
shaer_test_000303,الكامل,تام,169,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.019183,0,0,2,False,,False,
shaer_test_000304,الخفيف,تام,79,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.015101,0,0,1,False,,False,
shaer_test_000305,الكامل,تام,28,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.065116,0,0,2,False,,False,
shaer_test_000306,الخفيف,تام,18,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.052632,0,0,2,False,,False,
shaer_test_000307,البسيط,تام,21,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.026316,0,0,1,False,,False,
shaer_test_000308,الطويل,تام,52,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.0399,0,0,2,False,,False,
shaer_test_000309,الرمل,مجزوء,32,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.057269,0,0,2,False,,False,
shaer_test_000310,الكامل,تام,91,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.024079,0,0,1,False,,False,
shaer_test_000311,الخفيف,تام,24,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.025,0,0,1,False,,False,
shaer_test_000312,البسيط,تام,59,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.040865,0,0,3,False,,False,
shaer_test_000313,الوافر,تام,15,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.040984,0,0,1,False,,False,
shaer_test_000314,البسيط,تام,43,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.017647,0,0,1,False,,False,
shaer_test_000315,الخفيف,تام,203,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.011976,0,0,2,False,,False,
shaer_test_000316,الكامل,تام,51,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.015267,0,0,1,False,,False,
shaer_test_000317,السريع,تام,187,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.018899,0,0,1,False,,False,
shaer_test_000318,الطويل,تام,65,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.041339,0,0,3,False,,False,
shaer_test_000319,الطويل,تام,143,2,2446,2059,الطويل,تام,False,0.013953,0.035809,0,0,7,False,0.0,0.030462,0,0,1,False,,False,
shaer_test_000320,الوافر,تام,26,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.087629,0,0,2,False,,False,
shaer_test_000321,السريع,تام,33,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.033088,0,0,1,False,,False,
shaer_test_000322,الكامل,تام,82,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.019481,0,0,2,False,,False,
shaer_test_000323,الطويل,تام,34,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.017241,0,0,1,False,,False,
shaer_test_000324,الخفيف,تام,27,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.041451,0,0,2,False,,False,
shaer_test_000325,الكامل,تام,85,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.052161,0,0,3,False,,False,
shaer_test_000326,الكامل,تام,32,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.040359,0,0,2,False,,False,
shaer_test_000327,الكامل,تام,60,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.022026,0,0,2,False,,False,
shaer_test_000328,الطويل,تام,93,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.037094,0,0,3,False,,False,
shaer_test_000329,الكامل,مجزوء,32,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.004219,0,0,1,False,,False,
shaer_test_000330,الطويل,تام,176,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.015794,0,0,4,False,,False,
shaer_test_000331,الكامل,تام,152,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.019845,0,0,2,False,,False,
shaer_test_000332,الكامل,أحذ,14,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.034483,0,0,1,False,,False,
shaer_test_000333,الكامل,تام,163,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.016313,0,0,3,False,,False,
shaer_test_000334,البسيط,تام,78,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.056777,0,0,2,False,,False,
shaer_test_000335,الوافر,تام,125,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.022265,0,0,2,False,,False,
shaer_test_000336,الكامل,مجزوء,54,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.046948,0,0,2,False,,False,
shaer_test_000337,البسيط,مجزوء,160,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.010929,0,0,1,False,,False,
shaer_test_000338,الكامل,مجزوء,154,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.059513,0,0,2,False,,False,
shaer_test_000339,الكامل,تام,24,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.10628,0,0,4,False,,False,
shaer_test_000340,الطويل,تام,109,0,,,,,False,0.0,0.0,0,0,0,False,0.004785,0.030303,0,0,5,False,,False,
shaer_test_000341,الوافر,تام,32,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.042654,0,0,1,False,,False,
shaer_test_000342,الرمل,تام,15,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.006897,0,0,0,False,,False,
shaer_test_000343,الكامل,تام,47,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.015723,0,0,2,False,,False,
shaer_test_000344,الرمل,تام,26,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.04,0,0,1,False,,False,
shaer_test_000345,الطويل,تام,81,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.001669,0,0,1,False,,False,
shaer_test_000346,السريع,تام,41,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.089844,0,0,2,False,,False,
shaer_test_000347,الوافر,تام,121,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.045657,0,0,2,False,,False,
shaer_test_000348,البسيط,مجزوء,43,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.013158,0,0,1,False,,False,
shaer_test_000349,الرجز,مجزوء,23,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.213793,0,0,4,False,,False,
shaer_test_000350,البسيط,تام,34,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.023904,0,0,2,False,,False,
shaer_test_000351,الخفيف,تام,22,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.007299,0,0,1,False,,False,
shaer_test_000352,المتقارب,تام,27,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.021164,0,0,1,False,,False,
shaer_test_000353,الكامل,تام,20,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.018868,0,0,1,False,,False,
shaer_test_000354,الكامل,تام,19,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.027211,0,0,1,False,,False,
shaer_test_000355,الوافر,تام,108,1,91586,81904,الوافر,تام,False,0.00495,0.017348,0,0,5,False,0.0,0.005044,0,0,2,False,,False,
shaer_test_000356,الكامل,تام,26,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.0,0,0,1,False,,False,
shaer_test_000357,الطويل,تام,44,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.074074,0,0,2,False,,False,
shaer_test_000358,الكامل,تام,160,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.01039,0,0,2,False,,False,
shaer_test_000359,الطويل,تام,89,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.140888,0,0,3,False,,False,
shaer_test_000360,الوافر,تام,219,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.019802,0,0,3,False,,False,
shaer_test_000361,المنسرح,تام,9,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.45,0,0,3,False,,False,
shaer_test_000362,المنسرح,تام,47,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.005731,0,0,2,False,,False,
shaer_test_000363,الطويل,تام,10,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.02381,0,0,1,False,,False,
shaer_test_000364,الطويل,تام,10,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.025641,0,0,1,False,,False,
shaer_test_000365,الطويل,تام,10,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.025,0,0,1,False,,False,
shaer_test_000366,المنسرح,تام,27,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.037383,0,0,1,False,,False,
shaer_test_000367,الطويل,تام,10,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.171429,0,0,2,False,,False,
shaer_test_000368,الطويل,تام,9,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.068493,0,0,1,False,,False,
shaer_test_000369,البسيط,تام,11,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.0,0,0,1,False,,False,
shaer_test_000370,البسيط,تام,9,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.014493,0,0,1,False,,False,
shaer_test_000371,الطويل,تام,10,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.19697,0,0,3,False,,False,
shaer_test_000372,المتقارب,تام,54,0,,,,,False,0.0,0.0,0,0,0,False,0.023256,0.119883,0,0,6,False,,False,
shaer_test_000373,المتقارب,تام,8,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.145455,0,0,2,False,,False,
shaer_test_000374,الوافر,تام,10,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.12069,0,0,3,False,,False,
shaer_test_000375,الطويل,تام,10,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.0,0,0,1,False,,False,
shaer_test_000376,الطويل,تام,20,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.0,0,0,1,False,,False,
shaer_test_000377,الطويل,تام,9,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.054795,0,0,1,False,,False,
shaer_test_000378,الوافر,تام,8,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.092308,0,0,1,False,,False,
shaer_test_000379,البسيط,تام,25,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.0,0,0,1,False,,False,
shaer_test_000380,المنسرح,تام,16,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.134454,0,0,4,False,,False,
shaer_test_000381,الطويل,تام,156,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.002447,0,0,2,False,,False,
shaer_test_000382,الطويل,تام,20,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.107914,0,0,3,False,,False,
shaer_test_000383,السريع,تام,163,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.017241,0,0,1,False,,False,
shaer_test_000384,الطويل,تام,125,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.00883,0,0,1,False,,False,
shaer_test_000385,الخفيف,تام,18,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.0,0,0,0,False,,False,
shaer_test_000386,البسيط,تام,65,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.02268,0,0,1,False,,False,
shaer_test_000387,الوافر,تام,28,0,,,,,False,0.0,0.0,0,0,0,False,0.022727,0.22807,0,0,5,False,,False,
shaer_test_000388,الكامل,تام,22,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.055944,0,0,3,False,,False,
shaer_test_000389,الكامل,تام,120,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.015504,0,0,2,False,,False,
shaer_test_000390,الكامل,تام,20,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.066667,0,0,2,False,,False,
shaer_test_000391,الكامل,مجزوء,40,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.061818,0,0,2,False,,False,
shaer_test_000392,الطويل,تام,88,0,,,,,False,0.0,0.0,0,0,0,False,0.006061,0.076792,0,0,5,False,,False,
shaer_test_000393,الرجز,مجزوء,12,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.021978,0,0,1,False,,False,
shaer_test_000394,السريع,تام,24,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.022556,0,0,1,False,,False,
shaer_test_000395,الكامل,مجزوء,41,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.04,0,0,2,False,,False,
shaer_test_000396,الخفيف,تام,50,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.054131,0,0,1,False,,False,
shaer_test_000397,الوافر,تام,64,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.008097,0,0,1,False,,False,
shaer_test_000398,المنسرح,تام,7,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.0,0,0,0,False,,False,
shaer_test_000399,السريع,تام,122,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.024892,0,0,2,False,,False,
shaer_test_000400,المنسرح,تام,18,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.072581,0,0,2,False,,False,
shaer_test_000401,الخفيف,تام,49,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.055901,0,0,3,False,,False,
shaer_test_000402,البسيط,تام,33,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.066372,0,0,3,False,,False,
shaer_test_000403,الكامل,تام,27,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.07177,0,0,2,False,,False,
shaer_test_000404,الكامل,تام,168,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.029945,0,0,3,False,,False,
shaer_test_000405,الوافر,تام,47,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.008596,0,0,1,False,,False,
shaer_test_000406,الكامل,تام,78,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.0299,0,0,2,False,,False,
shaer_test_000407,الطويل,تام,34,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.037344,0,0,1,False,,False,
shaer_test_000408,الطويل,تام,23,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.019737,0,0,1,False,,False,
shaer_test_000409,المتقارب,تام,45,0,,,,,False,0.0,0.0,0,0,0,False,0.012195,0.075988,0,0,5,False,,False,
