row_idx,question,sol1,sol2,sol3,sol4,gold_label_idx,pred_text,pred_label_idx,correct
2868,ما هي أفضل واحدة من التالي تصف الاكتشاف العرضي لـ إيفان بافلوف؟,"أثناء تجربة الفئران، اكتشف بافلوف أنه إذا وضع مجموعات من حبوب الطعام بشكل متكرر في جانب منظم ""بتشكيلة حرف T"" الفئران ستركض تلقائيًا نحو هذا الجانب من المتاهة.",أثناء تجربة الكلاب، اكتشف بافلوف أنه بمجرد أن اعتادت كلابه على رؤية وسماع الأطباق الذين يحضرون الطعام لهم في وقت الوجبة، فإنها ستفرز اللعاب ردًا على مشاهدة وصوت الأطباق.,"أثناء تجربة القطط، اكتشف بافلوف أنه إذا وضع قطة جائعة داخل صندوق ووضع الطعام خارج الصندوق، يمكن للقطة ""تعلم"" ضغط رافعة لفتح باب الصندوق.",أثناء تجربة الحمام، اكتشف بافلوف أنه إذا وضع حمامة داخل صندوق، فإنه يمكنه تدريبها على التعرف على أنه إذا نقرت على مفتاح معين، فستتلقى حبة طعام.,1,ب,1,1
5008,البيان 1 | تعطي المحاولة لتحقيق الاحتمال الأكبر في نموذج الانحدار اللوجستي مواقع أمثلة متعددة. البيان 2 | لا يمكن لأي مصنف تقوم به أفضل من مصنف Bayes الساذج إذا كان توزيع البيانات معروفًا.,صحيح، صحيح,خطأ، خطأ,صحيح، خطأ,خطأ، صحيح,1,ب,1,1
1786,قدم المدعي دعوى ضد المدعى عليه بسبب الإصابات الشخصية الناجمة عن حادث سيارة حيث اصطدمت سيارة المدعى عليه التي كان يقودها ابن عمه التي كان يقودها بشكلٍ متهور بكشك التليفون الذي كان يستريح فيه المدعي. تعتمد المسؤولية على قانون يجعل أصحاب السيارات مسؤولين عن أفعال المتهورين الذين يقودون بموافقة مالك السيارة. قدم المدعي إلى الأدلة شهادة طبيبه بأن المدعي قال للطبيب، عندما التقاه لتلقي العلاج، أنه شعر بالألم في ظهره مباشرة عقب الحادث، وتواصل هذا الألم. يجب على محكمة المحاكمة أن تصدر حكماً بشأن هذه الشهادة,مسموح بها كإعلان فوري.,مسموح بها بموجب استثناء الشهادة الخاصة بالحالة الجسدية الراهنة.,غير مسموح بها بسبب أنها شهادة غير مسموح بها ضمن أي استثناء معترف به.,غير مسموح بها كاستنتاجات.,1,ب,1,1
8338,النظر الشيخوخي يشير إلى,نقطة الرؤية الواضحة تتحرك إلى العين,تراجع الرؤية مع التقدم في السن,فقدان القدرة على السمع للأصوات عالية التردد مع التقدم في العمر,نقطة الرؤية الواضحة تتحرك بعيدًا عن العين,3,ب,1,0
4721,تشكل خطوط الحقل المغناطيسي حول سلك يحمل تيارًا,دوائر,خطوط شعاعية,تيارات دوارة,حلقات الطاقة,0,أ,0,1
10059,في كرة القدم، أي لاعب مسموح له باستخدام يديه في الملعب؟,لاعب وسط الملعب,محور اللعب,لاعب دفاع مركزي,حارس المرمى,3,د,3,1
1256,لأيٍّ من هذين السيناريوين يقوم الشخصية الرئيسية (التي تستخدم أنا/ي/ملكي) بفعل شيء خاطئ من الناحية الأخلاقية وفقًا للمعايير الأخلاقية العادية في الولايات المتحدة لعام 2020؟ السيناريو 1 | داهمت ثكنة العدو في منتصف الليل. السيناريو 2 | التقطت المال الذي أسقطه الرجل وأعدته له.,خاطئ، خاطئ,خاطئ، ليس خاطئ,ليس خاطئ، خاطئ,ليس خاطئ، ليس خاطئ,3,أ,0,0
12002,ما هي من بين الخصائص التالية هي خاصية غير عادية في دورة التكاثر في فيروسات الكورونا؟,تنتهي جميع الأحماض النووية الريبوزية في نهاية 3 ´ مشتركة وتنتج مخطوطات مدمجة,إستفادتها من إعادة التركيب مع جينوم RNA الطويل,لا تكون غير متغيرة إلى حدٍ كبير,يتم استخدام مخطوطات RNA المنقولة إلى الخلايا مع نهايات مغطاة بالقبعة الخلوية,1,ب,1,1
2537,يتم العثور في المختبر على بروتين متمركز في الغشاء البلازمية مكون من أربعة أحماض أمينية مختلفة بكميات متفاوتة. وهي، في ترتيب التكرار، الجلسين، التيروزين، الأرجنين، والأيزولوسين. من بين هذه الأحماض الأمينية، ما هي الأحماض الأمينية الأكثر احتمالاً أن توجد داخل المجال الشبكي للغشاء؟,الجلسين,التيروزين,الأرجنين,الأيزولوسين,3,ج,2,0
7560,الأوليغومايسين هو مضاد حيوي يحظر قنوات البروتونات في المحامينة الصغيرة داخل الميتوكندريا عن طريق الارتباط بالآي تي بي سنثيز. ما هي الاستجابة المتوقعة الأولى بعد تطبيق أوليغومايسين على الخلايا؟,ستزداد إنتاجية الماء.,ستزداد نسبة الهيدروجين داخل الفضاء الفراغي (الفجوة بين الجدارين الداخلي والخارجي).,ستزداد نسبة الهيدروجين في المصفوفة (داخل الجدار الداخلي للميتوكندريا).,ستزداد نسبة الهيدروجين خارج الميتوكندريا.,1,ج,2,0
7542,من بين العبارات التالية المتعلقة بالدهون ، أيٌّ منها صحيح؟,ترتبط الأحماض الدهنية غير المشبعة بأمراض القلب.,تشكل الدهون معظم مستقبلات سطح الخلية.,الفسفوليبيدات قابلة للذوبان في الماء.,الستيرويدات هي دهون تتألف من الغليسيرول والأحماض الدهنية.,2,د,3,0
4084,في غياب المقاومة الهوائية، يتم رمي كرة كتلتها m للأعلى لتصل إلى ارتفاع 20 مترًا. في الموضع 10 أمتار في منتصف الطريق نحو الأعلى، فإن قوة الشبكة على الكرة هي,2 جم,جم,جم / 2,جم / 4,1,ج,2,0
12526,التحولات الجينية هي أخطاء في الحمض النووي (DNA) التي:,تكون دائمًا ضارة.,تحدث فقط بوجود مسببات السرطان.,تزيد من نمو الأورام.,تحدث عفويًا بمعدل منخفض.,3,د,3,1
8654,لماذا يعتبر ماهافيرا شخصًا مهمًا في تقاليد الجاينية؟,هو الأخير من الأنبياء الزاهدين.,هو الأول من الأنبياء الزاهدين.,هو الأكثر تعلمًا من الأنبياء الزاهدين.,هو الأكثر قداسةً من الأنبياء الزاهدين.,0,أ,0,1
9649,يرتبط تخطي الأيكسون بـ:,الطفرات التي تولد رموزًا لا معنى لها.,الطفرات التنظيمية.,الطفرات في معالجة الأحماض النووية الريبوزية.,الطفرات البكمة.,2,ج,2,1
371,إذا تم تنصيح المستهلكين بأن الخبز المتعدد الحبوب سيقلل بشكل كبير من خطر الإصابة بالسرطان ، فماذا سيحدث في سوق الخبزالمتعدد الحبوب؟,ستنقلب منحنى الطلب إلى اليسار ، وسيؤدي ذلك إلى تخفيض سعر الخبز المتعدد الحبوب.,ستنقلب منحنى العرض إلى اليسار ، وسيؤدي ذلك إلى زيادة سعر الخبز المتعدد الحبوب.,ستنقلب منحنى الطلب إلى اليمين ، وسيؤدي ذلك إلى زيادة سعر الخبز المتعدد الحبوب.,ستنقلب منحنى العرض إلى اليمين ، وسيؤدي ذلك إلى تخفيض سعر الخبز المتعدد الحبوب.,2,ج,2,1
